eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
us70005tcw,2019,10,11,10,59,48,-76.9998,-2.5228,121.22,4.685,0
us70005q1k,2019,10,02,21,43,01,-80.8043,-5.5447,45.61,4.855,0
us70005mh3,2019,09,27,13,44,44,-77.9091,0.7964,33.5,4.685,0
us70005mf6,2019,09,19,17,55,26,-80.2094,-2.1117,54.01,4.43,0
us70005gws,2019,09,16,05,54,18,-76.2745,-3.8102,110.01,4.94,0
us70005et4,2019,09,11,15,18,03,-77.8884,-1.8675,142.67,4.855,0
us70005dxj,2019,09,09,23,52,42,-77.8088,-1.3137,169.31,4.77,0
us70005d95,2019,09,07,19,02,50,-75.6762,-6.3808,10,4.94,0
us70005cs1,2019,09,06,13,33,48,-75.3202,-5.7549,125.41,4.855,0
us70005bcq,2019,09,03,04,59,09,-77.9436,-1.6429,145.2,4.855,0
us700057pm,2019,08,23,21,14,12,-77.1573,-5.4004,10,4.94,0
us7000579b,2019,08,22,20,53,41,-79.0745,-3.5285,68,4.6,0
us600050hd,2019,08,04,07,33,21,-82.5917,3.6329,10,4.77,0
us60004xw5,2019,07,31,09,41,41,-78.9503,-2.0531,10,4.77,0
us600051ul,2019,07,30,12,25,29,-77.939,-1.9299,142.98,4.6,0
us60004ykh,2019,07,24,02,41,29,-78.1428,-2.8066,10,4.685,0
us70004r5c,2019,07,23,11,44,56,-76.291,-2.3592,144.08,5.195,0
us70004m4n,2019,07,17,09,44,17,-83.0151,3.3318,10,4.77,0
us70004a2l,2019,07,04,18,21,00,-80.3853,-4.2394,61.73,5.11,0
us70004j21,2019,07,04,07,12,30,-77.6259,-3.1224,52.05,4.685,0
us70004j1x,2019,07,04,04,40,37,-77.9745,-1.576,151.69,4.94,0
us700046fu,2019,06,28,06,48,47,-78.7685,3.8732,10,5.025,0
us70004b6y,2019,06,26,22,53,57,-82.921,3.2292,10,4.94,0
us6000448m,2019,06,15,07,07,52,-76.8341,-4.0694,108.51,4.77,0
us70003yaq,2019,06,11,21,25,41,-77.7408,-1.3586,172.18,4.77,0
us70003sz7,2019,05,29,23,40,23,-75.2549,-4.7289,150.87,5.11,0
us70003t9f,2019,05,22,20,49,45,-77.5952,-2.4571,107.16,4.6,0
us70003mxi,2019,05,18,03,55,39,-74.9872,-4.7728,35,4.855,0
us70003lz2,2019,05,16,04,04,56,-76.8933,-2.3498,136.43,5.195,0
us70003khl,2019,05,13,18,00,19,-78.0096,0.6489,15.17,4.94,0
us70003fmr,2019,05,02,11,06,08,-77.2531,-5.2425,31.79,4.855,0
us70003ifw,2019,04,29,03,15,03,-80.3488,-3.8694,71.19,4.515,0
us70003a3g,2019,04,22,01,04,51,-80.4387,-3.2798,38.19,5.11,0
us700037mu,2019,04,17,09,13,29,-81.0121,-2.2045,10,4.77,0
us70003650,2019,04,15,03,11,29,-75.481,-3.0208,140.02,4.855,0
us7000359x,2019,04,13,03,43,56,-77.7347,-1.386,175.49,5.11,0
us2000kc35,2019,04,08,03,23,49,-80.3581,-2.1232,47.02,5.195,0
us2000k9m8,2019,04,03,13,21,43,-77.1632,-2.1776,139.6,4.685,0
us2000k80e,2019,03,31,14,09,10,-80.8862,-2.0306,10,5.195,0
us2000kcet,2019,03,31,08,54,18,-80.816,-1.9238,10,4.77,0
us2000k7w6,2019,03,31,07,27,13,-80.7188,-1.9695,10,5.365,0
us2000kcen,2019,03,31,07,12,14,-80.8818,-2.0272,10,4.77,0
us2000k7w1,2019,03,31,07,08,51,-80.9989,-2.0009,10,5.195,0
us2000k6ki,2019,03,28,15,39,56,-76.6752,-2.8442,107.18,4.94,0
us1000jla5,2019,03,25,14,03,27,-76.5475,-2.3052,141.51,4.77,0
us1000jjan,2019,03,20,16,23,22,-77.3293,-2.7612,32.28,5.365,0
us1000jfe1,2019,03,14,09,02,07,-77.0225,-2.355,113.78,4.855,0
us1000javt,2019,02,23,02,40,07,-77.4034,-2.1529,135.12,4.6,0
us2000jlh2,2019,02,22,10,40,40,-79.7366,-2.2377,70.89,5.705,0
us2000jhy7,2019,02,14,13,42,50,-80.486,-3.1854,46.92,5.025,0
us2000jhs0,2019,02,14,06,24,46,-77.7852,0.6328,10,5.11,0
us2000jdjs,2019,02,05,09,53,03,-78.5671,-2.7818,85.71,5.11,0
us2000jclm,2019,02,03,03,03,10,-78.5322,-2.6511,94.27,5.195,0
us2000j9z4,2019,01,29,06,10,56,-75.5748,2.8793,27.74,4.685,0
us2000j95x,2019,01,26,11,06,03,-78.0978,3.6249,10,4.855,0
us2000jern,2019,01,25,10,10,06,-81.0539,-1.2455,10,4.77,0
us2000j8qb,2019,01,25,09,49,47,-77.4919,-1.3246,192.49,4.855,0
us2000jdmm,2019,01,21,13,44,07,-79.12,2.6434,10,4.94,0
us2000j6tb,2019,01,21,11,14,06,-79.0168,2.6567,10,4.94,0
us2000j6gh,2019,01,19,22,03,36,-74.8939,2.5739,10,4.77,0
us2000jbt1,2019,01,16,12,59,05,-76.1302,-2.8718,38.28,4.6,0
us2000j35h,2019,01,11,23,02,51,-78.0484,-1.6756,146.11,4.94,0
us2000j0t0,2019,01,06,11,19,34,-79.2408,-2.1685,10,4.685,0
us2000j07n,2019,01,04,08,49,53,-76.3184,-2.8457,128.26,4.94,0
us2000j04a,2019,01,03,21,11,51,-76.9012,-5.6193,43.68,5.195,0
us2000iw19,2018,12,21,18,57,21,-79.528,2.3449,10,5.195,0
us2000itx6,2018,12,15,21,11,44,-78.8614,0.2837,57.25,5.195,0
us2000itj2,2018,12,14,09,56,02,-75.4347,-2.9163,117.61,5.11,0
us1000hpsq,2018,11,03,00,56,07,-76.5197,-2.2962,187.92,4.77,0
us2000i7k3,2018,10,30,12,23,57,-78.7012,-2.2255,92.33,4.685,0
us1000hihf,2018,10,29,12,20,52,-80.3208,-3.6957,58.16,4.855,0
us1000hhgv,2018,10,26,09,11,52,-77.8192,-1.531,163.66,5.195,0
us1000hfg2,2018,10,22,04,32,13,-80.3425,0.6119,10,5.025,0
us1000hcl4,2018,10,15,23,41,55,-77.3126,-3.4084,105.81,5.025,0
us1000hbp3,2018,10,13,13,36,02,-79.7374,0.4716,61.97,5.025,0
us1000h9sy,2018,10,10,03,48,56,-80.4035,-6.3183,43.9,4.855,0
us1000hcw6,2018,10,10,03,48,50,-81.166,-6.5578,37.54,4.94,0
us1000hcw2,2018,10,10,02,47,52,-81.0733,-5.6057,34.03,4.77,0
us1000h5kk,2018,10,02,10,40,16,-80.735,-6.5686,29.14,4.94,0
us1000h74p,2018,09,28,20,39,09,-82.6691,3.928,10,4.685,0
us1000h725,2018,09,28,06,22,55,-79.1988,3.3497,10,4.515,0
us1000h3aw,2018,09,20,22,45,19,-77.1672,-1.896,155.44,4.685,0
us1000h3ay,2018,09,20,17,54,46,-79.13,-0.8033,83.86,4.685,0
us2000hg2x,2018,09,17,20,44,39,-77.542,-2.8454,104.36,4.94,0
us2000hbc2,2018,09,09,03,19,46,-75.9112,-4.0548,35,4.94,0
us1000hd28,2018,09,09,03,19,36,-76.0558,-4.0608,41.71,4.94,0
us2000h720,2018,09,03,06,31,37,-77.5981,-3.1621,111.01,4.77,0
us2000h6rs,2018,09,02,03,43,15,-79.3462,-2.5225,79.74,5.195,0
us1000gfgj,2018,08,22,16,23,35,-75.4384,-2.9459,145.38,5.195,0
us1000gasg,2018,08,16,19,09,12,-81.6576,-2.9215,10,4.94,0
us2000gdb2,2018,07,25,07,51,29,-77.5569,-2.0127,150.66,4.855,0
us2000g8gz,2018,07,19,05,39,34,-74.5982,3.4257,47.77,5.365,0
us2000gbw8,2018,07,18,18,18,07,-79.6595,2.7213,10,4.515,0
us2000g7l2,2018,07,18,01,29,41,-76.5714,-5.6585,56.59,5.025,0
us2000g7l1,2018,07,18,01,28,54,-79.3951,2.3132,10,4.94,0
us2000g6y7,2018,07,17,11,27,13,-77.3372,-5.0594,42.51,4.94,0
us2000g5xq,2018,07,16,05,35,13,-78.4639,-2.9748,89.37,4.855,0
us2000g2cl,2018,07,11,17,57,54,-77.4982,-3.6496,79.44,4.855,0
us2000g0kb,2018,07,09,18,14,15,-79.8533,-2.6849,49.53,4.94,0
us2000fyt3,2018,07,07,00,19,52,-75.621,2.9425,65.81,4.855,0
us2000fyc7,2018,07,02,01,16,45,-77.6371,-1.3647,180.67,4.43,0
us1000ez04,2018,06,22,20,08,53,-76.2331,3.8892,81.78,4.77,0
us1000esc9,2018,06,15,13,35,38,-79.6407,-2.0135,98.04,4.77,0
us1000eek3,2018,05,25,14,25,23,-80.61,-6.6035,32.96,4.855,0
us1000ec1p,2018,05,25,14,21,29,-80.6526,-6.3365,35,4.6,0
us1000ebu1,2018,05,25,07,41,03,-80.7219,0.3193,10,4.685,0
us1000e9ww,2018,05,22,13,36,19,-78.4272,0.497,33.37,5.28,0
us1000e6kh,2018,05,11,19,16,56,-74.6117,-6.7505,28.06,4.6,0
us1000dz8w,2018,05,06,09,01,08,-81.1652,-6.5537,10,4.685,0
us1000dvhz,2018,05,01,19,19,51,-74.1082,3.3148,46.79,4.77,0
us1000dzxp,2018,05,01,09,34,50,-77.3719,-2.931,239.4,4.685,0
us1000dv4s,2018,05,01,01,58,31,-75.7791,1.859,35.86,4.855,0
us1000dt67,2018,04,27,04,36,28,-83.4568,0.7406,16.68,5.025,0
us2000e234,2018,04,18,12,44,19,-77.7101,-1.409,178.79,4.685,0
us2000e0su,2018,04,16,03,03,50,-79.3279,-1.8459,10,4.26,0
us1000dpan,2018,04,16,00,30,07,-78.0112,-1.9364,148.83,4.6,0
us1000dder,2018,04,03,01,15,23,-78.5218,-0.1897,5,4.685,0
us1000d7u5,2018,03,23,04,58,49,-77.562,-4.83,61.99,4.6,0
us1000d5c4,2018,03,10,20,55,00,-81.3153,-4.8383,10.62,4.43,0
us2000dc4y,2018,03,04,19,48,07,-83.0089,3.2993,10,4.77,0
us2000dbz0,2018,03,04,06,16,19,-80.9264,-5.7558,29.68,4.855,0
us1000d2de,2018,03,03,19,09,18,-79.7387,-2.839,4.27,4.685,0
us2000d9sj,2018,03,01,16,14,40,-80.6294,-0.68,38.94,4.94,0
us2000d8qa,2018,02,27,14,20,38,-79.7882,-2.8025,3.17,4.855,0
us2000d8lq,2018,02,27,03,40,11,-79.7755,-2.8891,10,5.025,0
us2000d4h3,2018,02,19,01,09,39,-78.7399,-1.3278,125.45,4.6,0
us2000d33r,2018,02,16,08,01,26,-80.9604,-5.891,24.82,5.025,0
us2000d6y8,2018,02,13,15,06,58,-77.6893,-1.7938,163.23,4.685,0
us1000ci5p,2018,02,07,09,47,37,-81.1358,-2.972,34.87,4.43,0
us1000cdk1,2018,02,01,04,47,00,-77.743,-1.6121,183.76,4.855,0
us1000cdgu,2018,01,31,23,13,21,-77.672,-1.7441,20.54,5.45,0
us2000cph9,2018,01,25,22,03,35,-76.5208,-4.8367,44.86,4.855,0
us2000cp9e,2018,01,25,15,02,09,-77.761,0.216,10,4.855,0
us2000cnh2,2018,01,23,23,54,53,-76.7072,-2.6943,122.2,4.94,0
us2000cn31,2018,01,23,13,45,34,-80.6661,-3.9586,45.15,4.77,0
us2000cm2x,2018,01,21,07,30,58,-75.8527,-3.2846,127.01,4.94,0
us1000c1f1,2018,01,06,14,00,02,-78.0778,3.6044,31.37,5.11,0
us1000bz7e,2018,01,03,01,32,19,-79.2032,1.9851,38.13,4.6,0
us2000ci79,2017,12,26,18,47,35,-79.4438,-5.7259,81.37,4.685,0
us1000bw8y,2017,12,26,06,04,21,-80.8605,-3.1476,8.6,4.685,0
us1000buw7,2017,12,22,03,57,04,-80.5677,-5.3848,10,4.94,0
us1000bub4,2017,12,21,09,52,42,-80.5231,-1.1161,37.92,4.855,0
us2000c5dx,2017,12,17,09,16,26,-80.15,0.6888,10,4.94,0
us2000c5dv,2017,12,17,09,05,26,-79.7706,0.289,48.64,4.515,0
us2000c5d2,2017,12,17,06,25,19,-78.7774,-2.9167,108.37,4.43,0
us2000c1f4,2017,12,07,02,37,45,-80.1753,-4.0919,68.62,4.77,0
us1000bl7f,2017,12,04,22,53,14,-78.0454,-1.6591,148.65,4.685,0
us1000bj7l,2017,11,30,06,26,49,-78.886,2.6919,10,4.77,0
us2000bvrq,2017,11,29,02,25,00,-77.3765,-2.0179,153.05,4.77,0
us2000bv8q,2017,11,28,02,04,26,-79.9736,-2.0618,70.02,5.28,0
us2000btp2,2017,11,23,03,33,58,-80.3886,-2.1885,49.83,4.685,0
us2000brkj,2017,11,19,21,42,12,-78.03,-1.7221,152.41,5.195,0
us2000brf6,2017,11,19,12,38,51,-79.8123,-0.1562,69.14,4.515,0
us2000br8k,2017,11,19,03,35,48,-80.6543,-4.1664,40.57,4.77,0
us2000buz3,2017,11,18,23,03,55,-80.4735,-4.1696,44.98,4.43,0
us2000bnnm,2017,11,15,02,12,17,-76.1191,3.7278,162.11,4.77,0
us2000bm1j,2017,11,11,14,45,22,-74.9148,2.7641,46.1,5.025,0
us2000blaz,2017,11,10,06,56,42,-80.4509,-1.2543,25.66,4.77,0
us2000bpn7,2017,11,06,17,56,53,-79.785,0.6776,35,4.685,0
us2000bj6e,2017,11,06,11,18,03,-76.7952,-2.4483,125.43,4.855,0
us2000bj3p,2017,11,06,06,06,48,-79.5172,-1.9464,105.47,4.515,0
us2000bibq,2017,11,04,09,01,05,-77.8678,-4.5055,45.5,4.515,0
us2000bi8p,2017,11,04,01,22,34,-79.0226,1.9325,40.3,4.6,0
us2000bhkp,2017,11,03,07,33,54,-77.3812,-2.3926,144.34,4.685,0
us1000avz6,2017,10,23,17,08,20,-77.5672,-1.3115,186.44,4.77,0
us1000aw4d,2017,10,23,09,40,57,-79.3273,-0.0868,10,4.005,0
us1000ayn2,2017,10,22,07,48,07,-75.7149,-5.2366,35.24,4.77,0
us1000atxw,2017,10,19,02,39,11,-79.4764,1.0737,28.36,4.94,0
us1000aq2e,2017,10,11,05,08,12,-77.7036,-1.6656,179.49,4.77,0
us2000b2xw,2017,10,09,04,15,21,-77.5824,-1.6381,168.05,5.195,0
us1000arjg,2017,10,06,15,32,10,-80.7921,-4.2813,35.17,4.855,0
us2000axfi,2017,10,01,07,37,43,-77.5042,-1.5052,198.12,4.515,0
us2000auvr,2017,09,26,08,33,23,-77.3785,-5.8816,10,4.77,0
us2000aqp7,2017,09,19,12,48,28,-78.7264,-2.1312,112.4,4.77,0
us2000anyf,2017,09,16,04,21,06,-77.9211,-1.4861,162.23,4.94,0
us2000al9a,2017,09,13,03,34,45,-79.4515,0.9958,53.18,4.77,0
us2000abcd,2017,08,24,14,01,28,-82.623,3.6728,10,4.685,0
us2000ab9k,2017,08,24,09,24,53,-80.6988,-6.3469,10,4.6,0
us2000a7f8,2017,08,11,20,17,56,-80.9377,-5.2372,42.74,5.025,0
us2000a83f,2017,08,09,22,03,17,-74.0341,-3.7161,10,4.6,0
us2000a37k,2017,07,26,19,59,24,-80.2782,-0.8448,42.64,4.685,0
us2000a0rs,2017,07,19,10,05,18,-76.8929,-6.0752,64.33,4.685,0
us100097t8,2017,07,01,23,16,33,-80.8327,-0.2821,10,4.685,0
us100095pe,2017,07,01,03,32,55,-80.3266,-0.3647,10,4.6,0
us20009pjt,2017,06,25,03,03,41,-80.029,-4.4632,77.89,4.685,0
us20009nir,2017,06,19,04,16,34,-77.1071,-3.6098,106.49,4.94,0
us20009lvf,2017,06,11,18,01,52,-80.4079,0.3211,10,4.685,0
us20009mng,2017,06,08,04,27,43,-80.4516,-4.0532,57.26,4.855,0
us20009lzf,2017,06,06,20,34,50,-80.6966,-4.137,95.45,4.43,0
us20009ljy,2017,06,05,04,08,34,-77.3642,-3.5168,57.27,4.6,0
us10008w1m,2017,05,29,12,06,53,-78.037,-1.6319,161.08,4.77,0
us10008vdz,2017,05,25,08,43,13,-78.4796,-0.1671,10,4.09,0
us10008u0i,2017,05,21,10,14,19,-79.8665,-4.6948,86.67,5.11,0
us10008sr2,2017,05,16,15,59,17,-80.2692,-2.2168,57.97,4.94,0
us10008pzu,2017,05,06,02,52,40,-76.7291,3.7583,74.95,4.77,0
us10008ptt,2017,05,01,16,15,50,-79.43,1.3639,37.39,4.43,0
us10008nak,2017,04,25,22,31,18,-78.0396,-1.7418,157.58,4.6,0
us10008gyd,2017,04,12,14,14,07,-77.2999,-3.0524,102.43,4.685,0
us10008g2e,2017,04,09,14,04,08,-75.7956,-3.8194,35,4.855,0
us10008emg,2017,03,30,00,20,38,-78.0288,-1.755,168.01,4.685,0
us20008v91,2017,03,28,11,15,31,-75.7563,-3.1638,128.52,4.94,0
us20008umq,2017,03,25,18,06,44,-76.933,-4.4644,10.97,5.11,0
us20008u97,2017,03,24,10,37,22,-80.8712,-3.9679,31,4.77,0
us1000870f,2017,03,04,20,52,04,-81.3526,-6.8712,10,4.685,0
us20008lnt,2017,02,23,03,41,02,-76.7206,-5.4831,108.06,4.855,0
us20008lb1,2017,02,19,06,26,52,-79.9337,-2.2387,70.46,4.005,0
us20008k90,2017,02,03,20,33,08,-77.7205,2.4226,92.3,4.6,0
us10007wj0,2017,01,31,23,38,26,-76.8871,-3.3133,46.88,5.11,0
us10007was,2017,01,30,04,56,32,-79.4792,-2.7798,50.82,4.6,0
us10007wns,2017,01,16,12,26,16,-77.4143,-1.7784,187.62,4.77,0
us10007tdb,2017,01,15,09,44,50,-80.6566,-0.1702,37.13,4.94,0
us10007v7y,2017,01,07,09,11,54,-80.3394,-2.9409,25.9,4.515,0
us10007p2b,2017,01,01,07,38,33,-78.5497,2.3138,18.22,4.77,0
us10007p1x,2017,01,01,06,35,49,-79.0252,2.5444,14.98,5.025,0
us10007nq6,2016,12,30,07,34,47,-82.75,3.953,10,4.855,0
us10007njj,2016,12,29,15,38,43,-75.9423,-6.845,4.49,4.855,0
us10007tng,2016,12,29,04,02,20,-78.0353,-2.1085,134.25,4.6,0
us10007n50,2016,12,28,05,05,04,-76.9221,1.6873,138.08,5.025,0
us10007m63,2016,12,23,03,43,51,-75.5794,2.6595,10,4.77,0
us10007m4m,2016,12,22,15,25,24,-80.2336,-2.1518,10,4.175,0
us10007rfu,2016,12,20,17,55,18,-79.5919,0.9739,25.3,4.515,0
us10007lhs,2016,12,20,17,39,23,-79.6304,0.9368,11.4,5.195,0
us200082vm,2016,12,20,15,41,33,-79.6875,0.9148,10,4.94,0
us10007rfb,2016,12,20,12,09,37,-79.741,1.1396,10,4.77,0
us200082ix,2016,12,19,08,57,14,-79.7186,0.7831,10,4.855,0
us10007rcf,2016,12,19,07,24,57,-79.6857,0.8205,10,4.6,0
us200081nl,2016,12,16,19,45,20,-74.2744,3.3938,61.75,4.855,0
us200082fd,2016,12,16,01,53,06,-79.856,-2.5888,49.44,4.515,0
us10007lri,2016,12,13,22,55,51,-79.7679,0.9465,28.52,4.77,0
us200082va,2016,12,12,19,29,19,-79.429,0.6163,45.36,4.515,0
us20008077,2016,12,12,14,42,26,-79.6942,0.8666,35.3,5.025,0
us200080bl,2016,12,12,11,12,17,-79.699,-2.8249,36.69,4.26,0
us10007glh,2016,12,07,10,24,56,-78.8116,-5.246,16.6,4.94,0
us10007e3r,2016,12,01,19,35,23,-80.8659,-1.2451,27.65,4.94,0
us10007amh,2016,11,19,19,55,52,-79.7797,-2.0389,76.84,4.77,0
us10007adn,2016,11,19,04,05,26,-77.9607,-1.9019,163.81,4.515,0
us100076iu,2016,11,09,20,01,22,-80.6675,-6.5038,10,4.94,0
us100072k7,2016,10,28,07,33,51,-79.8363,-2.0379,67.41,4.09,0
us100073g8,2016,10,26,14,17,07,-79.4247,2.7916,10,4.94,0
us20007gm4,2016,10,25,15,36,49,-81.2656,-4.8664,29.4,4.855,0
us20007flq,2016,10,14,20,26,06,-75.1897,-6.1575,41.15,4.685,0
us20007fl7,2016,10,14,09,36,50,-80.3452,-3.9656,8.58,4.345,0
us20007fc2,2016,10,12,02,14,49,-78.1216,-1.6441,167.81,4.685,0
us20007euh,2016,10,10,17,59,51,-78.5736,2.9771,10,5.025,0
us10006uw2,2016,10,04,04,15,16,-83.1138,3.2493,10,4.6,0
us10006u80,2016,09,30,22,35,48,-76.9364,-3.9976,105.52,4.94,0
us10006u5a,2016,09,30,16,45,12,-77.5526,-1.5967,170.92,5.195,0
us20007c5q,2016,09,26,01,30,19,-82.8722,3.6987,10,4.685,0
us10006skn,2016,09,25,18,23,59,-80.7401,-3.2333,31.96,5.025,0
us20007gty,2016,09,25,05,09,02,-81.22,-5.56,41,4.515,0
us10006rha,2016,09,22,00,53,52,-79.8397,-2.3838,80.14,4.685,0
us10006t9t,2016,09,18,20,00,23,-83.1298,3.141,10,4.77,0
us10006pq2,2016,09,15,06,42,22,-76.7331,-6.3467,19.74,4.855,0
us10006pij,2016,09,14,16,50,36,-79.9646,0.5673,6.27,5.025,0
us10006nvr,2016,09,11,19,59,07,-77.5836,-2.6513,104.43,4.855,0
us10006njb,2016,09,10,04,53,31,-77.6801,-1.5956,186.59,4.685,0
us10006kee,2016,09,05,00,22,59,-78.3268,-0.1494,10,5.025,0
us10006k5n,2016,09,03,20,02,52,-77.7856,-1.5524,168.93,4.77,0
us10006js0,2016,09,02,20,49,01,-79.0854,0.7154,78.2,4.77,0
us10006jh6,2016,09,01,13,35,15,-79.1878,-2.2876,10,4.345,0
us10006syb,2016,08,29,16,54,11,-80.5041,-5.2112,86.62,4.515,0
us20006u4h,2016,08,26,04,25,27,-80.3501,-0.9434,10,5.11,0
us10006g5r,2016,08,23,12,54,22,-80.4723,-1.8542,64.32,4.43,0
us10006ffm,2016,08,20,16,13,41,-78.807,3.9611,10,5.025,0
us10006dwh,2016,08,15,11,16,32,-79.1442,-5.23,78.58,4.6,0
us20006gs5,2016,07,22,06,31,29,-80.2264,-0.2771,34.22,4.685,0
us20006ht1,2016,07,21,22,08,51,-77.0801,-5.8788,128.91,4.6,0
us20006gdb,2016,07,21,11,57,49,-80.3518,-0.9542,26.2,5.11,0
us20006g0u,2016,07,20,01,20,23,-80.4271,-0.9356,10,5.365,0
us20006fph,2016,07,19,01,52,34,-80.4209,-0.9364,10,4.09,0
us20006gqr,2016,07,18,12,00,25,-79.1882,1.1219,10,4.855,0
us20006ff3,2016,07,16,13,15,22,-76.0827,-6.2039,57.15,4.6,0
us20006g5y,2016,07,15,12,33,17,-82.1041,-0.9949,10,4.77,0
us20006evp,2016,07,15,07,32,32,-80.9483,-0.6798,10,4.77,0
us20006en3,2016,07,14,16,37,42,-79.9909,1.2598,10,5.025,0
us100062j4,2016,07,11,07,40,30,-79.55,0.7388,10,4.685,0
us20006fq2,2016,07,11,00,50,38,-76.7513,3.7039,101.6,4.685,0
us100062c4,2016,07,10,06,44,41,-80.1844,-0.4257,10,4.6,0
us20006enb,2016,07,08,17,19,15,-77.4854,-2.2043,156.89,4.855,0
us100061u5,2016,07,08,07,03,50,-80.7396,-0.3651,10,4.94,0
us20006ekb,2016,07,07,10,48,40,-79.5016,0.9109,35,4.43,0
us1000616m,2016,07,06,06,19,48,-79.3978,0.9235,35,4.94,0
us1000616q,2016,07,06,06,15,28,-79.4339,0.9737,35.49,4.6,0
us1000615s,2016,07,06,03,14,52,-79.991,0.182,10,4.685,0
us10005zss,2016,07,04,09,38,36,-82.872,3.4182,10,5.11,0
us10005zf8,2016,07,02,06,35,01,-80.6691,-4.7539,57.71,4.855,0
us2000673h,2016,06,27,04,15,45,-79.7467,-3.2487,64.38,4.685,0
us10005z4j,2016,06,26,05,28,15,-77.6534,-1.6049,169.64,4.685,0
us200067wk,2016,06,24,09,38,06,-79.542,0.8315,10,4.685,0
us200067ie,2016,06,22,15,40,27,-80.6433,0.4027,10,4.685,0
us200066ip,2016,06,20,23,24,36,-80.12,-1.1266,64.27,4.515,0
us200065hd,2016,06,20,11,59,53,-80.18,-1.1571,59.23,4.685,0
us200062vg,2016,06,08,20,18,27,-76.8786,-4.2677,103.45,5.195,0
us200062cm,2016,06,06,16,45,10,-80.0321,0.5823,13.42,4.855,0
us2000632i,2016,06,03,13,45,17,-77.4757,-2.6296,6.59,4.77,0
us20005zlz,2016,06,01,15,00,54,-80.4661,0.3367,10,5.025,0
us20005zk3,2016,06,01,10,05,18,-80.4056,0.2166,23.43,5.195,0
us20005zdi,2016,05,31,15,48,11,-80.1662,0.5288,10,4.77,0
us20005z5v,2016,05,27,13,27,31,-80.8878,-5.1635,35,4.515,0
us20005xme,2016,05,24,21,03,17,-79.7804,0.4694,10,4.94,0
us10005jmp,2016,05,24,16,35,21,-78.7719,-2.798,90.94,5.025,0
us10005ief,2016,05,19,07,05,50,-80.0177,0.6232,37.26,4.855,0
us10005i5w,2016,05,18,08,06,17,-79.8336,0.4334,10,5.11,0
us10005hja,2016,05,15,09,51,40,-80.3009,0.5571,42.17,5.11,0
us10005ii9,2016,05,11,23,04,47,-80.0495,0.029,10,4.6,0
us10005h5c,2016,05,06,08,37,44,-80.7801,-0.117,10,4.515,0
us10005h2k,2016,05,05,16,06,41,-80.5617,0.0132,10,4.77,0
us10005gt5,2016,05,04,22,28,55,-80.8771,-1.1501,10,4.685,0
us10005dpj,2016,05,04,16,38,19,-80.8644,-1.5866,10,4.855,0
us200062un,2016,05,03,20,24,45,-83.6522,2.6629,10,4.515,0
us10005d7t,2016,05,03,03,44,59,-79.8732,0.25,10,4.855,0
us10005gaw,2016,04,30,22,32,06,-80.8007,-0.2614,10,4.685,0
us10005ga4,2016,04,30,01,44,40,-79.7834,0.5094,10,4.6,0
us10005ebf,2016,04,29,01,50,46,-80.8167,-1.4911,10,4.685,0
us10005ebd,2016,04,29,00,56,54,-76.3772,-0.6933,145.11,4.43,0
us10005c5w,2016,04,28,10,33,46,-81.0103,-1.2976,31.46,4.515,0
us10005c1p,2016,04,27,23,02,13,-80.968,-1.3418,10,4.6,0
us10005cdd,2016,04,27,00,39,07,-80.25,0.22,5,4.515,0
us10005cdc,2016,04,27,00,08,13,-80.9115,-0.6077,10,4.515,0
us10005e1v,2016,04,26,15,50,35,-80.5052,0.232,10,4.77,0
us10005bha,2016,04,25,21,15,53,-80.7743,-1.0378,10,5.025,0
us10005cd7,2016,04,25,02,25,44,-81.3931,-0.0974,18.62,4.345,0
us10005jc6,2016,04,24,19,33,16,-77.8733,-4.5907,70.36,4.515,0
us20005lem,2016,04,24,14,36,21,-80.9278,-0.1689,10,4.77,0
us20005lel,2016,04,24,14,17,16,-82.9964,3.3723,10,4.77,0
us20005ld4,2016,04,24,07,22,00,-79.5669,0.6026,10,4.685,0
us20005l4c,2016,04,23,04,06,33,-80.3759,0.5923,10,5.11,0
us10005ddl,2016,04,22,22,05,24,-81.0794,-1.4657,32.75,4.685,0
us10005ddc,2016,04,22,16,27,04,-79.997,0.8542,10,4.77,0
us20005kwx,2016,04,22,15,39,05,-80.7219,-0.2728,10,5.195,0
us20005kww,2016,04,22,15,36,27,-80.9056,-0.5059,10,5.11,0
us10005dda,2016,04,22,13,36,07,-80.326,0.27,10,4.77,0
us20005kvu,2016,04,22,13,26,20,-79.9716,-2.7391,48.29,5.025,0
us10005dd5,2016,04,22,10,39,55,-80.6691,-0.1163,16.5,4.685,0
us20005kta,2016,04,22,08,52,20,-80.5858,-0.2369,10,5.11,0
us20005ks8,2016,04,22,05,37,39,-80.2195,-0.397,10,4.685,0
us20005krb,2016,04,22,04,31,34,-80.5435,-0.4209,10,5.28,0
us20005kr9,2016,04,22,04,25,33,-80.5594,-0.8186,10,4.685,0
us20005kh1,2016,04,21,13,53,41,-80.5747,-0.3218,10,4.6,0
us20005kg9,2016,04,21,12,31,16,-80.2201,-0.1768,10,4.77,0
us20005kaq,2016,04,20,22,31,29,-80.8114,-0.4526,10,5.11,0
us20005k7l,2016,04,20,16,30,53,-80.3931,-0.2588,10,5.025,0
